school,department,raw_name,norm_name,slu_url,is_madrid,is_emeritus,bio_h1,degree
Chaifetz School of Business,(unknown),"Scott Duellman, Ph.D.",scott duellman,https://www.slu.edu/business/about/faculty/duellman-scott.php,False,False,,Ph.D.
Chaifetz School of Business,(unknown),"Helen Hurwitz, Ph.D.",helen hurwitz,https://www.slu.edu/business/about/faculty/hurwitz-helen.php,False,False,,Ph.D.
Chaifetz School of Business,(unknown),Neil Jansen,neil jansen,https://www.slu.edu/business/about/faculty/jansen-neil.php,False,False,"Neil Jansen, MPA, CPA",
Chaifetz School of Business,(unknown),"Mindy Kim, Ph.D.",mindy kim,https://www.slu.edu/business/about/faculty/kim-mindy.php,False,False,,Ph.D.
Chaifetz School of Business,(unknown),Debbie Pike,debbie pike,https://www.slu.edu/business/about/faculty/pike-debbie.php,False,False,"Debbie Pike, MBA",
Chaifetz School of Business,(unknown),"Yan Sun, Ph.D.",yan sun,https://www.slu.edu/business/about/faculty/sun-yan.php,False,False,,Ph.D.
Chaifetz School of Business,(unknown),"Weimin Wang, Ph.D.",weimin wang,https://www.slu.edu/business/about/faculty/wang-weimin.php,False,False,,Ph.D.
Chaifetz School of Business,(unknown),"Xu (Frank) Wang, Ph.D.",xu wang,https://www.slu.edu/business/about/faculty/wang-xu-frank.php,False,False,,Ph.D.
Chaifetz School of Business,(unknown),"Lei Zhao, Ph.D.",lei zhao,https://www.slu.edu/business/about/faculty/zhao-lei.php,False,False,,Ph.D.
Chaifetz School of Business,Emeritus,"John Keithley, Ph.D.",john keithley,https://www.slu.edu/business/about/faculty/keithley-john.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Heather Bednarek, Ph.D.",heather bednarek,https://www.slu.edu/business/about/faculty/bednarek-heather.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Muhammad Islam, Ph.D.",muhammad islam,https://www.slu.edu/business/about/faculty/islam-muhammad.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Fei Jia, Ph.D.",fei jia,https://www.slu.edu/business/about/faculty/jia-fei.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Hailong Qian, Ph.D.",hailong qian,https://www.slu.edu/business/about/faculty/qian-hailong.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,David Sanders,david sanders,https://www.slu.edu/business/about/faculty/sanders-david.php,False,True,David Sanders,
Chaifetz School of Business,Emeritus,"Fei Tan, Ph.D.",fei tan,https://www.slu.edu/business/about/faculty/tan-fei.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Bonnie Wilson, Ph.D.",bonnie wilson,https://www.slu.edu/business/about/faculty/wilson-bonnie.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Naresh Bansal, Ph.D.",naresh bansal,https://www.slu.edu/business/about/faculty/bansal-naresh.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Bidisha Chakrabarty, Ph.D.",bidisha chakrabarty,https://www.slu.edu/business/about/faculty/chakrabarty-bidisha.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Thomas Doellman, Ph.D.",thomas doellman,https://www.slu.edu/business/about/faculty/doellman-thomas.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Norman Guo, Ph.D.",norman guo,https://www.slu.edu/business/about/faculty/guo-norman.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Cathy Mai, Ph.D.",cathy mai,https://www.slu.edu/business/about/faculty/liuqing-mai.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Marcus Painter, Ph.D.",marcus painter,https://www.slu.edu/business/about/faculty/painter-marcus.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Olgun Sahin, Ph.D.",olgun sahin,https://www.slu.edu/business/about/faculty/sahin-olgun.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Ali Nasseh, Ph.D.",ali nasseh,https://www.slu.edu/business/about/faculty/nasseh-alireza.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Neil E. Seitz, Ph.D.",neil e seitz,https://www.slu.edu/business/about/faculty/seitz-neil.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Hadi Alhorr, Ph.D.",hadi alhorr,https://www.slu.edu/business/about/faculty/alhorr-hadi.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Mamoun Benmamoun, Ph.D.",mamoun benmamoun,https://www.slu.edu/business/about/faculty/benmamoun-mamoun.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Minjung Lee, Ph.D.",minjung lee,https://www.slu.edu/business/about/faculty/lee-minjung.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Dasol Sim, Ph.D.",dasol sim,https://www.slu.edu/business/about/faculty/sim-dasol.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Nitish Singh, Ph.D.",nitish singh,https://www.slu.edu/business/about/faculty/singh-nitish.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Seung Kim, Ph.D.",seung kim,https://www.slu.edu/business/about/faculty/kim-seung.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Hongxin Zhao, Ph.D.",hongxin zhao,https://www.slu.edu/business/about/faculty/zhao-hongxin.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Rob Boyle, Ph.D.",rob boyle,https://www.slu.edu/business/about/faculty/boyle-rob.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Toschia M. Hogan, Ph.D.",toschia m hogan,https://www.slu.edu/business/about/faculty/hogan-toschia.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Tracy James, J.D.",tracy james,https://www.slu.edu/business/about/faculty/james-tracy.php,False,True,,J.D.
Chaifetz School of Business,Emeritus,"Anastasios Kaburakis, J.D., Ph.D.",anastasios kaburakis,https://www.slu.edu/business/about/faculty/kaburakis-anastasios.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"David Kaplan, Ph.D.",david kaplan,https://www.slu.edu/business/about/faculty/kaplan-david.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Jerome Katz, Ph.D.",jerome katz,https://www.slu.edu/business/about/faculty/katz-jerome.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Elouise Mintz, Ph.D.",elouise mintz,https://www.slu.edu/business/about/faculty/mintz-elouise.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Fred Niederman, Ph.D.",fred niederman,https://www.slu.edu/business/about/faculty/niederman-fred.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Jintong Tang, Ph.D.",jintong tang,https://www.slu.edu/business/about/faculty/tang-jintong.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Christopher H. Thomas, Ph.D.",christopher h thomas,https://www.slu.edu/business/about/faculty/thomas-christopher.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Vincent Volpe, J.D.",vincent volpe,https://www.slu.edu/business/about/faculty/volpe-vincent.php,False,True,,J.D.
Chaifetz School of Business,Emeritus,"Noni Zaharia, Ph.D.",noni zaharia,https://www.slu.edu/business/about/faculty/zaharia-noni.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Scott Safranski, Ph.D.",scott safranski,https://www.slu.edu/business/about/faculty/safranski-scott.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Michael Shaner, Ph.D.",michael shaner,https://www.slu.edu/business/about/faculty/shaner-michael.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Mark Arnold, Ph.D.",mark arnold,https://www.slu.edu/business/about/faculty/arnold-mark.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Brett Boyle, Ph.D.",brett boyle,https://www.slu.edu/business/about/faculty/boyle-brett.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Brad Carlson, Ph.D.",brad carlson,https://www.slu.edu/business/about/faculty/carlson-brad.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"James Fisher, Ph.D.",james fisher,https://www.slu.edu/business/about/faculty/fisher-james.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Andrew Kaikati, Ph.D.",andrew kaikati,https://www.slu.edu/business/about/faculty/kaikati-andrew.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Katie Kelting, Ph.D.",katie kelting,https://www.slu.edu/business/about/faculty/kelting-katie.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,Jill Politte,jill politte,https://www.slu.edu/business/about/faculty/politte-jill.php,False,True,Jill Politte,
Chaifetz School of Business,Emeritus,"Lyn Amine, Ph.D.",lyn amine,https://www.slu.edu/business/about/faculty/amine-lyn.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Paul Boughton, Ph.D.",paul boughton,https://www.slu.edu/business/about/faculty/boughton-paul.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,Stephen Miller,stephen miller,https://www.slu.edu/business/about/faculty/miller-stephen.php,False,True,"Stephen Miller, D.B.A., M.B.A., B.A.",
Chaifetz School of Business,Emeritus,"Arun Pereira, Ph.D.",arun pereira,https://www.slu.edu/business/about/faculty/pereira-arun.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Palash Bera, Ph.D.",palash bera,https://www.slu.edu/business/about/faculty/bera-palash.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Sherri Xiaorui Cheng, Ph.D.",sherri xiaorui cheng,https://www.slu.edu/business/about/faculty/hu-xiaorui.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Deepika Gopukumar, Ph.D.",deepika gopukumar,https://www.slu.edu/business/about/faculty/gopukumar-deepika.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Abhimanyu Gupta, Ph.D.",abhimanyu gupta,https://www.slu.edu/business/about/faculty/gupta-abhimanyu.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Justin Goodson, Ph.D.",justin goodson,https://www.slu.edu/business/about/faculty/goodson-justin.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,Tracy Granneman,tracy granneman,https://www.slu.edu/business/about/faculty/granneman-tracy.php,False,True,Tracy Granneman,
Chaifetz School of Business,Emeritus,Kerry Guilliams,kerry guillia,https://www.slu.edu/business/about/faculty/guilliams-kerry.php,False,True,"Kerry Guilliams, MBA",
Chaifetz School of Business,Emeritus,"Sandip Kumar Sarkar, Ph.D.",sandip kumar sarkar,https://www.slu.edu/business/about/faculty/sandip-kumar-sarkar.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,Vineet Sharma,vineet shar,https://www.slu.edu/business/about/faculty/vineet-sharma.php,False,True,Vineet Sharma,
Chaifetz School of Business,Emeritus,"Xiao Zhang, Ph.D.",xiao zhang,https://www.slu.edu/business/about/faculty/zhang-xiao.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Tiancheng Zhao, Ph.D.",tiancheng zhao,https://www.slu.edu/business/about/faculty/zhao-tiancheng.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"Mark Ferris, Ph.D.",mark ferris,https://www.slu.edu/business/about/faculty/ferris-mark.php,False,True,,Ph.D.
Chaifetz School of Business,Emeritus,"No Kyoon Kwak, Ph.D.",no kyoon kwak,https://www.slu.edu/business/about/faculty/kwak-nokyoon.php,False,True,,Ph.D.
College for Public Health and Social Justice,Office of the Dean,"Leslie McClure, Ph.D.",leslie mcclure,https://www.slu.edu/public-health-social-justice/faculty/leslie-mcclure.php,False,False,,Ph.D.
College for Public Health and Social Justice,Office of the Dean,"Kelly Lane-deGraaf, Ph.D.",kelly lane-degraaf,https://www.slu.edu/public-health-social-justice/faculty/lane-degraaf-kelly.php,False,False,,Ph.D.
College for Public Health and Social Justice,Office of the Dean,"Enbal Shacham, Ph.D.",enbal shacham,https://www.slu.edu/public-health-social-justice/faculty/shacham-enbal.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Behavioral Science and Health Equity,"Anne K. Sebert Kuhlmann, Ph.D.",anne k sebert kuhlmann,https://www.slu.edu/public-health-social-justice/faculty/sebert-kuhlmann-anne.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Behavioral Science and Health Equity,"Elizabeth Baker, Ph.D.",elizabeth baker,https://www.slu.edu/public-health-social-justice/faculty/baker-elizabeth.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Behavioral Science and Health Equity,"Sam Biver, M.P.H.",sam biver,https://www.slu.edu/public-health-social-justice/faculty/sam-biver.php,False,False,"Sam Biver, M.P.H.",
College for Public Health and Social Justice,Department of Behavioral Science and Health Equity,"Darleesa Doss, Ph.D.",darleesa doss,https://www.slu.edu/public-health-social-justice/faculty/darleesa-doss.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Behavioral Science and Health Equity,"Keon L. Gilbert, Dr.PH.",keon l gilbert,https://www.slu.edu/public-health-social-justice/faculty/gilbert-keon.php,False,False,,Dr.PH
College for Public Health and Social Justice,Department of Behavioral Science and Health Equity,"Qiang Pu, Ph.D.",qiang pu,https://www.slu.edu/public-health-social-justice/faculty/pu-qiang.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Behavioral Science and Health Equity,"Nancy L. Weaver, Ph.D.",nancy l weaver,https://www.slu.edu/public-health-social-justice/faculty/weaver-nancy.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Behavioral Science and Health Equity,"Ricardo J. Wray, Ph.D.",ricardo j wray,https://www.slu.edu/public-health-social-justice/faculty/wray-ricardo.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Michael Elliott, Ph.D.",michael elliott,https://www.slu.edu/public-health-social-justice/faculty/elliot-michael.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Katherine A. Stamatakis, Ph.D.",katherine a stamatakis,https://www.slu.edu/public-health-social-justice/faculty/stamatakis-katherine.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Lauren D. Arnold, Ph.D.",lauren d arnold,https://www.slu.edu/public-health-social-justice/faculty/arnold-lauren.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Steven E. Rigdon, Ph.D.",steven e rigdon,https://www.slu.edu/public-health-social-justice/faculty/rigdon-steven.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Kelly Ayres, M.S.",kelly ayres,https://www.slu.edu/public-health-social-justice/faculty/ayres-kelly.php,False,False,"Kelly Ann Ayres, M.S.",
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Jen Jen Chang, Ph.D.",jen jen chang,https://www.slu.edu/public-health-social-justice/faculty/chang-jenjen.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Kenan Li, Ph.D.",kenan li,https://www.slu.edu/public-health-social-justice/faculty/li-kenan.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Travis Loux, Ph.D.",travis loux,https://www.slu.edu/public-health-social-justice/faculty/loux-travis.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Zhengmin Qian, Ph.D., M.D.",zhengmin qian,https://www.slu.edu/public-health-social-justice/faculty/qian-zhegmin.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Mintesnot T. Teni, Ph.D.",mintesnot t teni,https://www.slu.edu/public-health-social-justice/faculty/mintesnot-teni.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Epidemiology and Biostatistics,"Hong Xian, Ph.D.",hong xian,https://www.slu.edu/public-health-social-justice/faculty/xian-hong.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Health Management and Policy,"Kimberly R. Enard, Ph.D.",kimberly r enard,https://www.slu.edu/public-health-social-justice/faculty/enard-kimberly.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Health Management and Policy,"Marcea Walter, M.S.H.A.",marcea walterh a,https://www.slu.edu/public-health-social-justice/faculty/walter-marcea.php,False,False,Marcea Walter,
College for Public Health and Social Justice,Department of Health Management and Policy,"Echu Liu, Ph.D.",echu liu,https://www.slu.edu/public-health-social-justice/faculty/liu-echu.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Health Management and Policy,"SangNam Ahn, Ph.D.",sangnam ahn,https://www.slu.edu/public-health-social-justice/faculty/ahn-sangnam.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Health Management and Policy,"Thomas E. Burroughs, Ph.D.",thomas e burroughs,https://www.slu.edu/public-health-social-justice/faculty/burroughs-thomas.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Health Management and Policy,"Mark Gaynor, Ph.D.",mark gaynor,https://www.slu.edu/public-health-social-justice/faculty/gaynor-mark.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Health Management and Policy,"Kathleen N. Gillespie, Ph.D.",kathleen n gillespie,https://www.slu.edu/public-health-social-justice/faculty/gillespie-kathleen.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Health Management and Policy,"Xiaoyu Liu, Ph.D.",xiaoyu liu,https://www.slu.edu/public-health-social-justice/faculty/xiaoyu-liu.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Health Management and Policy,"Cheryl Rathert, Ph.D.",cheryl rathert,https://www.slu.edu/public-health-social-justice/faculty/rathert-cheryl.php,False,False,,Ph.D.
College for Public Health and Social Justice,Department of Health Management and Policy,"Jake T. Redden, DHSc",jake t redden,https://www.slu.edu/public-health-social-justice/faculty/jake-redden.php,False,False,,DHSc
School of Social Work,Office of the Dean,"Noelle Fearn, Ph.D.",noelle fearn,https://www.slu.edu/social-work/faculty/fearn-noelle.php,False,False,,Ph.D.
School of Social Work,Office of the Dean,"Brandy Maynard, Ph.D.",brandy maynard,https://www.slu.edu/social-work/faculty/maynard-brandy.php,False,False,,Ph.D.
School of Social Work,Office of the Dean,"Michael Vaughn, Ph.D.",michael vaughn,https://www.slu.edu/social-work/faculty/vaughn-michael-1.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,"Julie Birkenmaier, Ph.D.",julie birkenmaier,https://www.slu.edu/social-work/faculty/birkenmaier-julie.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,Laurie Brockhaus,laurie brockhaus,https://www.slu.edu/social-work/faculty/laurie-brockhaus.php,False,False,"Laurie Brockhaus, MSW, LCSW",
School of Social Work,Social Work Faculty,"Jun-Hong Chen, Ph.D.",jun-hong chen,https://www.slu.edu/social-work/faculty/jun-hong-chen.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,"Shannon Cooper-Sadlo, Ph.D.",shannon cooper-sadlo,https://www.slu.edu/social-work/faculty/cooper-sadlo-shannon.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,Rachel Crowe,rachel crowe,https://www.slu.edu/social-work/faculty/crowe-rachel.php,False,False,"Rachel  Crowe, M.S.W., LCSW",
School of Social Work,Social Work Faculty,"Wendy DuCassé, D.S.W.",wendy ducass,https://www.slu.edu/social-work/faculty/wendy-ducasse.php,False,False,,D.S.W.
School of Social Work,Social Work Faculty,"Allison Gibson, Ph.D.",allison gibson,https://www.slu.edu/social-work/faculty/allison-gibson.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,"Jesse J. Helton, Ph.D.",jesse j helton,https://www.slu.edu/social-work/faculty/helton-jesse.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,"Michael Mancini, Ph.D.",michael mancini,https://www.slu.edu/social-work/faculty/mancini-michael.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,"Monica Matthieu, Ph.D.",monica matthieu,https://www.slu.edu/social-work/faculty/matthieu-monica.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,"Maria Morrison, Ph.D.",maria morrison,https://www.slu.edu/social-work/faculty/maria-morrison.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,"Stephen Edward McMillin, Ph.D.",stephen edward mcmillin,https://www.slu.edu/social-work/faculty/mcmillin-stephen.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,"Vithya Murugan, Ph.D.",vithya murugan,https://www.slu.edu/social-work/faculty/murugan-vithya.php,False,False,,Ph.D.
School of Social Work,Social Work Faculty,Kristi Richter,kristi richter,https://www.slu.edu/social-work/faculty/richter-kristi.php,False,False,"Kristi S. Richter, M.S.W., LCSW, CDFT",
School of Social Work,Social Work Faculty,"Sabrina W. Tyuse, Ph.D.",sabrina w tyuse,https://www.slu.edu/social-work/faculty/tyuse-sabrina.php,False,False,,Ph.D.
School of Social Work,Criminology and Criminal Justice Faculty,"Popy Begum, Ph.D.",popy begum,https://www.slu.edu/social-work/faculty/popy-begum.php,False,False,,Ph.D.
School of Social Work,Criminology and Criminal Justice Faculty,Kenya Brumfield-Young,kenya brumfield-young,https://www.slu.edu/social-work/faculty/brumfield-young-kenya.php,False,False,"Kenya Brumfield-Young, M.L.S., M.S.C.J.",
School of Social Work,Criminology and Criminal Justice Faculty,"Dyan McGuire, Ph.D.",dyan mcguire,https://www.slu.edu/social-work/faculty/dyan-mcguire.php,False,False,,Ph.D.
School of Social Work,Criminology and Criminal Justice Faculty,"Joe Zlatic, Ph.D.",joe zlatic,https://www.slu.edu/social-work/faculty/joe-zlatic.php,False,False,,Ph.D.
School of Social Work,Applied Behavior Analysis Faculty,Heather Lewis,heather lewis,https://www.slu.edu/social-work/faculty/lewis-heather.php,False,False,"Heather Lewis, M.S.W., Ed.S., BCBA",
School of Social Work,Gerontology Faculty,"Cara Wallace, Ph.D.",cara wallace,https://www.slu.edu/nursing/faculty/cara-wallace.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Jenna Gorlewicz, Ph.D.",jenna gorlewicz,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/gorlewicz-jenna.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Scott Sell, Ph.D.",scott sell,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/sell-scott.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Scott Martin, Ph.D.",scott martin,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/r-scott-martin.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Stephen Belt, Ph.D.",stephen belt,https://www.slu.edu/science-and-engineering/academics/parks-aviation-science/faculty/belt-stephen.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Gary Bledsoe, Ph.D.",gary bledsoe,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/bledsoe-gary.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Alexei Demchenko, Ph.D.",alexei demchenko,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/alexei-demchenko.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Jalil Kianfar, Ph.D.",jalil kianfar,https://www.slu.edu/science-and-engineering/academics/civil-engineering/faculty/kianfar-jalil.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Linda Warren, Ph.D.",linda warren,https://www.slu.edu/science-and-engineering/academics/earth-environmental-geospatial-science/faculty/warren-linda.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Asmira Alagic, Ph.D.",asmira alagic,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/asmira-alagic.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,Our Commonality,our commonality,https://www.slu.edu/science-and-engineering/about/sse-commonality.php,False,False,Our Commonality,
School of Science and Engineering,Office of the Dean,Sinquefield Science and Engineering Center,sinquefield science and engineering center,https://www.slu.edu/science-and-engineering/about/facilities/sinquefield-science-and-engineering-center.php,False,False,Sinquefield Science and Engineering Center,
School of Science and Engineering,Office of the Dean,Industry Partners,industry partners,https://www.slu.edu/science-and-engineering/about/industry-partners.php,False,False,Industry Partners,
School of Science and Engineering,Office of the Dean,Billiken BEAMS,billiken bea,https://www.slu.edu/science-and-engineering/about/pre-college-programs/billiken-beams.php,False,False,Billiken BEAMS,
School of Science and Engineering,Office of the Dean,Project Lead the Way,project lead the way,https://www.slu.edu/science-and-engineering/about/pre-college-programs/project-lead-the-way.php,False,False,Project Lead the Way,
School of Science and Engineering,Office of the Dean,SSE Faculty Governance,sse faculty governance,https://www.slu.edu/science-and-engineering/about/sse-faculty-council/sse-faculty-council-governance.php,False,False,SSE Faculty Council Governance,
School of Science and Engineering,Office of the Dean,SSE Council Members,sse council members,https://www.slu.edu/science-and-engineering/about/sse-faculty-council/sse-faculty-council-members.php,False,False,SSE Faculty Council Members,
School of Science and Engineering,Office of the Dean,"Jenna Gorlewicz, Ph.D.",jenna gorlewicz,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/gorlewicz-jenna.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Scott Sell, Ph.D.",scott sell,https://www.slu.edu/science-and-engineering/academics/biomedical-engineering/faculty/sell-scott.php,False,False,,Ph.D.
School of Science and Engineering,Office of the Dean,"Scott Martin, Ph.D.",scott martin,https://www.slu.edu/science-and-engineering/academics/chemistry/faculty/r-scott-martin.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Jenna Gorlewicz, Ph.D.",jenna gorlewicz,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/gorlewicz-jenna.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Michael Swartwout, Ph.D.",michael swartwout,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/swartwout-michael.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Theodosios Alexander, Sc.D.",theodosios alexander sc d,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/alexander-theodosios.php,False,False,,Sc.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Madi Babaiasl, Ph.D.",madi babaiasl,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/babaiasl-madi.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Sridhar Condoor, Ph.D.",sridhar condoor,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/condoor-sridhar.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Srikanth Gururajan, Ph.D.",srikanth gururajan,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/gururajan-srikanth.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Sanjay Jayaram, Ph.D.",sanjay jayaram,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/jayaram-sanjay.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Ray LeBeau, Ph.D.",ray lebeau,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/lebeau-ray.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Danahe Marmolejo, Ph.D.",danahe marmolejo,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/danahe-marmolejo.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Mark McQuilling, Ph.D.",mark mcquilling,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/mcquilling-mark.php,False,False,,Ph.D.
School of Science and Engineering,Aerospace and Mechanical Engineering,"Susheel Singh, Ph.D.",susheel singh,https://www.slu.edu/science-and-engineering/academics/aerospace-and-mechanical-engineering/faculty/singh-susheel.php,False,False,,Ph.D.
